종목명,종목코드,연도,분기,기간,보고서유형,재무기준,매출액(억원),영업이익(억원),당기순이익(억원),매출액_단독(억원),영업이익_단독(억원),당기순이익_단독(억원)
한라IMS,092460,2024,Q4,2024-FY_누적,사업보고서(FY누적),연결(CFS),1042.36,159.63,137.20,322.70,48.95,32.71
한라IMS,092460,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),265.56,51.29,56.77,265.56,51.29,56.77
한라IMS,092460,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),356.62,61.61,65.15,356.62,61.61,65.15
한라IMS,092460,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),316.68,54.41,78.29,316.68,54.41,78.29
한라IMS,092460,2025,Q4,2025-FY_누적,사업보고서(FY누적),연결(CFS),1334.77,222.72,254.89,395.91,55.42,54.69
한라IMS,092460,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),393.57,55.18,66.80,393.57,55.18,66.80
앤씨앤,092600,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),271.60,-23.71,-26.99,271.60,-23.71,-26.99
앤씨앤,092600,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),267.03,-73.59,-135.59,267.03,-73.59,-135.59
앤씨앤,092600,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),335.84,1.96,34.02,335.84,1.96,34.02
앤씨앤,092600,2021,Q4,2021-FY_누적,사업보고서(FY누적),연결(CFS),1146.80,-152.34,-199.52,272.34,-57.00,-70.95
앤씨앤,092600,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),235.69,-126.45,-127.65,235.69,-126.45,-127.65
앤씨앤,092600,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),239.28,-71.68,-88.86,239.28,-71.68,-88.86
앤씨앤,092600,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),230.08,-40.80,-37.09,230.08,-40.80,-37.09
앤씨앤,092600,2022,Q4,2022-FY_누적,사업보고서(FY누적),연결(CFS),925.94,-320.86,-363.18,220.89,-81.93,-109.59
앤씨앤,092600,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),136.75,-77.27,-73.55,136.75,-77.27,-73.55
앤씨앤,092600,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),160.44,-84.69,-82.11,160.44,-84.69,-82.11
앤씨앤,092600,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),151.24,-64.05,-60.83,151.24,-64.05,-60.83
앤씨앤,092600,2023,Q4,2023-FY_누적,사업보고서(FY누적),연결(CFS),616.82,-357.22,-342.67,168.39,-131.21,-126.18
앤씨앤,092600,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),182.22,-76.37,-76.65,182.22,-76.37,-76.65
앤씨앤,092600,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),237.00,-53.03,-90.48,237.00,-53.03,-90.48
앤씨앤,092600,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),238.43,-60.30,-68.64,238.43,-60.30,-68.64
앤씨앤,092600,2024,Q4,2024-FY_누적,사업보고서(FY누적),연결(CFS),897.01,-266.91,-319.95,239.37,-77.22,-84.19
앤씨앤,092600,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),264.01,-54.48,-62.74,264.01,-54.48,-62.74
앤씨앤,092600,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),245.08,-42.37,-73.13,245.08,-42.37,-73.13
앤씨앤,092600,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),245.06,-66.43,-79.92,245.06,-66.43,-79.92
앤씨앤,092600,2025,Q4,2025-FY_누적,사업보고서(FY누적),연결(CFS),1025.59,-174.87,28.41,271.44,-11.60,244.20
앤씨앤,092600,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),162.17,-3.60,-13.77,162.17,-3.60,-13.77
네오팜,092730,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),229.56,66.99,57.32,229.56,66.99,57.32
네오팜,092730,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),213.77,61.08,41.35,213.77,61.08,41.35
네오팜,092730,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),194.48,34.52,31.05,194.48,34.52,31.05
네오팜,092730,2021,Q4,2021-FY_누적,사업보고서(FY누적),연결(CFS),879.31,224.31,177.13,241.51,61.72,47.42
네오팜,092730,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),223.46,63.38,49.24,223.46,63.38,49.24
네오팜,092730,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),214.79,49.49,45.99,214.79,49.49,45.99
네오팜,092730,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),188.29,41.40,39.80,188.29,41.40,39.80
네오팜,092730,2022,Q4,2022-FY_누적,사업보고서(FY누적),연결(CFS),850.33,214.39,170.27,223.79,60.11,35.24
네오팜,092730,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),235.85,70.40,68.09,235.85,70.40,68.09
네오팜,092730,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),244.98,62.73,54.69,244.98,62.73,54.69
네오팜,092730,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),218.08,50.61,49.31,218.08,50.61,49.31
네오팜,092730,2023,Q4,2023-FY_누적,사업보고서(FY누적),연결(CFS),971.05,253.07,232.13,272.13,69.34,60.04
네오팜,092730,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),282.15,67.92,61.12,282.15,67.92,61.12
네오팜,092730,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),306.21,61.07,58.83,306.21,61.07,58.83
네오팜,092730,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),261.51,50.83,43.36,261.51,50.83,43.36
네오팜,092730,2024,Q4,2024-FY_누적,사업보고서(FY누적),연결(CFS),1190.14,246.53,230.65,340.27,66.72,67.35
네오팜,092730,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),316.09,77.80,71.37,316.09,77.80,71.37
네오팜,092730,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),319.82,70.11,70.67,319.82,70.11,70.67
네오팜,092730,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),321.96,67.68,68.59,321.96,67.68,68.59
네오팜,092730,2025,Q4,2025-FY_누적,사업보고서(FY누적),연결(CFS),1321.84,287.75,278.23,363.97,72.15,67.60
네오팜,092730,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),별도(OFS),362.24,87.04,86.24,362.24,87.04,86.24
